0,1,2,3,4
5.511848013972618,539.319333695115,-463.61763550675954,-315.1363764719106,-172.70031502070026
0.7741895455024792,539.4810337148688,-510.77398107761974,-453.75507699511786,-397.5352149129043
5.159256587115728,541.5050851442501,-468.0686397385249,-323.92492625794546,-185.41894522408916
4.119604698965847,534.4234740556152,-469.1133451334764,-340.65897692582683,-216.6609558416663
4.272592877804364,561.6032156569715,-493.41380990885807,-359.2805226849505,-229.76638300401075
4.641953380966731,559.0279213798896,-488.16667928027374,-348.88975766049595,-214.65129498462892
0.8850952293814707,549.8443024703078,-518.8689568320145,-457.3706536308449,-396.78765632841817
6.132706229280202,509.75817214580616,-432.25088972657454,-280.5055781670178,-135.54894156205222
3.455279587711644,519.2318308446828,-460.20724577319163,-343.9677527801913,-231.44269233070892
1.9527539784090824,504.15414303336235,-460.2747212222885,-373.526808498959,-288.83928446615846
5.46164520604697,507.1291276415571,-434.0931481502895,-290.92166887240705,-153.7574853402636
3.174986700543526,557.3775548933345,-498.69005199780156,-382.97176361937477,-270.646140934532
2.6261318658083583,520.2940810122043,-468.6837476754831,-366.82975580867696,-267.76992827500396
5.031283117550605,556.0378098524948,-482.517085442715,-338.13295402169393,-199.23246350608667
3.942823103765384,502.76279493113594,-440.7995661165114,-318.94702958627846,-201.3628966764212
1.0063083665638335,522.5334272484887,-490.35770273023144,-426.5216979845278,-363.72982236712215
3.8212877718034184,534.274477113015,-471.3445877638292,-347.4898611542321,-227.75534015759
5.442069034662258,565.4623651657273,-488.39673830960186,-337.1451624456242,-191.84343639870087
5.029972266931186,556.0363738970041,-482.52515444093876,-338.1593201144404,-199.2756280679625
1.6194055110500627,545.439843355681,-503.81804979829485,-421.4090256744541,-340.69644001893283
5.01701840219834,562.7239051456334,-488.85774866679776,-343.77405342549446,-204.1544739667625
4.095003099280682,532.4182434253794,-467.4245113231108,-339.5898719944725,-216.1845275087196
4.658145376123655,543.2223253663439,-473.2675154223091,-335.81425226182796,-203.4247084194518
1.177302696934007,553.073189454272,-517.2830106059075,-446.30646011264116,-376.5539190861725
3.64828050192693,534.1857401779777,-472.6800464725328,-351.58066620947784,-234.40736049613898
5.4469742281868285,527.484757919764,-453.0674397165286,-307.1215109897295,-167.15295661499815
2.4223245740881576,555.1758783723147,-503.92712671378763,-402.6864856219356,-304.0109031296538
4.081135715583439,541.5467435630513,-476.09848715044404,-347.3463287014214,-223.00449028554632
2.486944782403957,530.5648568915777,-479.8234908402149,-379.63300267738265,-282.08204702923507
5.5022210975857835,545.3038586412234,-469.2406512847666,-320.03007658366244,-176.8500230347715
3.531380117384308,560.9404405790153,-498.893490082407,-376.6466058121742,-258.18757618699266
1.8164349424956876,552.5870473669352,-508.2410299813112,-420.48665167010165,-334.6401034857523
6.170587670770505,510.1478017037976,-432.3761338112613,-280.1228761688369,-134.70244290845528
5.862850370867593,543.2578987870903,-464.9393675663098,-311.41606386132605,-164.34208532074632
4.675639825961334,523.3928954701428,-454.6224538118038,-319.55011069829163,-189.57057814802891
1.5549559607986896,534.319390693971,-493.9481617017374,-414.0067998907613,-335.69355192678483
0.8731960320093141,557.8498966731595,-526.857183811721,-465.3179232833611,-404.6812202477819
4.185427137802641,551.6801936069484,-484.78733949112745,-353.20117920922763,-226.13937462380758
3.0064979630241804,564.8358697473774,-507.3193245167622,-393.8526545445711,-283.5907629172748
4.946123212432912,518.1187885381738,-447.78626626739515,-309.7378124337979,-177.09473363627987
0.9579562078839134,553.5014758911994,-521.1780561902372,-457.02125710448155,-393.856407267565
2.841565635800395,547.8266952637847,-492.7489077047663,-384.07298802306275,-278.42329544289726
4.303377487948948,564.8465164682635,-496.2153610173287,-361.2148403979275,-230.86704097089364
4.237164496401704,549.7295290194761,-482.552227019496,-350.42531383246046,-222.8818965056019
3.5028065221723623,564.9296484279605,-502.90799998882534,-380.69610477072524,-262.2391878668011
4.57621340498029,540.4963175730505,-471.326092159855,-335.39790887897294,-204.44137426994524
1.8952682924817275,518.9513607977744,-475.0783625627883,-388.3124956986647,-303.5429942510215
2.4707486702474433,541.3610826442103,-490.26472483587605,-389.3551434208091,-291.0656369262921
1.351313369494568,517.3178160770576,-480.26738063058497,-406.86154807540584,-334.866951605528
4.531695436377497,516.8025242589097,-449.515576273235,-317.33291223425454,-190.08180046919733
0.9732531631424608,514.6972303825333,-483.2902642341028,-420.9747313311743,-359.6686712777239
3.999890741955155,530.8930472772698,-466.7398938684645,-340.5352393193906,-218.65306118179018
3.2693933370238373,533.1143615709641,-474.90183667925885,-360.1857025475199,-248.97283997272257
2.1216028657478976,512.7505194891933,-466.64270510349525,-375.5267759364004,-286.65379258112324
6.075439171592982,519.9682533969228,-442.0316633602514,-289.39388196501807,-143.46972088236583
2.82192847547564,558.5022245044576,-503.07330032835046,-393.68405466930756,-287.2974051708268
3.5832344669198117,509.78724933884587,-450.25381610146883,-333.0662469406808,-219.73937044083897
4.283810980951514,560.1725830057864,-491.9835978506268,-357.857362238699,-228.36346203235271
2.7948730396635897,557.0220375902655,-501.93010649628116,-393.2005507841235,-287.44409510622745
5.535181431168139,545.4399498977497,-469.14384732624785,-319.4854854907845,-175.89561968024617
4.615479272754378,506.1237937965935,-438.94612356658934,-307.02905911874484,-180.14439135224669
3.070007485024777,510.8646738251195,-455.6367550494475,-346.784843624509,-241.21999913434854
4.8720279853338955,512.4872145890276,-443.06124708863234,-306.78637433594184,-175.8347672361242
3.046190168970697,522.3213943821727,-466.6828462834809,-356.9961209776832,-250.5672782619808
4.066680213003513,535.7433248876258,-470.7658743599177,-342.94814733162707,-219.52651618843078
4.005580839118027,565.1435183859278,-498.8741563561326,-368.43668956105677,-242.31647994413538
4.774622591468489,552.747016996049,-481.30930281076166,-340.95218676624563,-205.78722540096325
3.701432497530449,526.5209857987174,-465.02863962240974,-343.98524366511265,-226.929916925143
3.710650350560156,531.195435035533,-469.3508233220792,-347.607413058947,-229.860939673012
3.7629163658798332,504.9264822904793,-444.2381961546564,-324.83818601014445,-209.50262380786867
1.9064240013960456,541.5786225976541,-496.618594799918,-407.683800109048,-320.75506217354643
4.805510803999814,531.4769779117603,-461.22912166206385,-323.2714271410572,-190.5511118988124
2.665601781774626,540.5520197487008,-487.54468620265095,-382.91655159975085,-281.122336262466
3.273650699798043,530.785739232385,-472.66507108588075,-358.13510742878213,-247.11374639992104
4.909972179673599,550.6498889726645,-478.36428760491356,-336.3851994265748,-199.75367330020225
5.377868663978857,513.7916372288578,-440.82338851653304,-297.74020352628816,-160.56289329234838
1.514814826397625,515.5990020893366,-476.45836126019407,-398.95761211968653,-323.0433205937165
2.6420619432122514,533.1573639104787,-480.7484666275467,-377.3051019755079,-276.6710954147833
5.25665541185181,539.115526145057,-465.1685495723764,-320.0572922262816,-180.69705183031505
1.8578356835649665,524.6410333285465,-480.9586015514076,-394.55398762901893,-310.104624558782
1.4291839668066184,555.8257222349954,-516.3271283397153,-438.0648605917039,-361.29460901185223
3.7284949772510467,517.5091230712258,-456.3345728898381,-335.9422080239942,-219.57124625626372
0.8577005500894147,504.7242764901007,-475.5157420953893,-417.5373336419307,-360.4467638717168
5.881649546630096,546.509654700664,-467.8291239958818,-313.5915187874027,-165.82292327326792
2.085726796453977,522.3408847031517,-476.189435288269,-384.9669152016071,-295.9470587289022
3.579659139542486,534.4623298809848,-473.51300478594106,-353.489477042422,-237.31509955456278
2.7079745018999204,511.4722942555007,-459.5265383892406,-357.04574805795585,-257.4509820895389
5.067747880154843,543.4444212256091,-470.5177550531845,-327.343431613372,-189.7008087873441
5.690973285485768,517.5381798943449,-442.23870652998585,-294.6641279206241,-153.35638140218617
6.15002554602372,534.9488509320889,-455.400740754505,-299.5777989416513,-150.54446354261626
3.0986954597401892,520.9542508457806,-464.91955286183156,-354.468681675503,-247.33430313184277
3.6871450139175916,548.8554946584027,-486.171924246713,-362.73635563639476,-243.26600177513166
3.2603096576139885,555.3511914888568,-496.001099197811,-379.00333491243265,-265.4933159879925
1.919306930976717,510.9546738859861,-467.1526586773333,-380.5416893324003,-295.9540229580922
3.2764097608260494,535.0223114877948,-476.6425664092076,-361.5956011913344,-250.05923266575104
1.0599307757253078,523.1856707226643,-490.14994343684145,-424.62174854637556,-360.1944247573689
4.335334009956011,532.32299973108,-465.4868377060153,-334.09728736376496,-207.4091511676046
2.4580487865331655,540.2932628257545,-489.3776802857952,-388.82297241113264,-290.87460572227593
0.851648304588726,513.863142826918,-484.49280515194175,-426.18756804635825,-368.76350583522174
4.177725403988131,502.72070164873514,-438.9719003974585,-313.67533679914857,-192.9135196192579
3.9573133335183446,520.1295081903384,-456.97387353841975,-332.7424321769813,-212.78929790134157
3.7939596840923677,517.1087182236191,-455.43219314908026,-334.0711856557069,-216.805381395986
2.9133654683289367,520.7657346606038,-466.41907068799,-359.24532272759456,-255.1826254813164
4.730430461503503,522.4172789330371,-453.31782782116045,-317.61739803105604,-187.07288834263343
4.8303367469739396,533.7676132153126,-463.1874592874321,-324.57834610713803,-191.23389098855122
4.45674780097773,529.9706243286857,-462.3732540940546,-329.52735010728236,-201.52175463256285
4.708044608019503,512.54883700589,-444.275989902463,-310.21801423075885,-181.2952142496774
2.132618959961039,551.3785750855847,-503.42283817102214,-408.61538148427985,-316.0579987343883
6.223036578432483,532.8347235277641,-452.98681909187076,-296.60495923334713,-147.09964331377773
5.04602872305485,536.1490243170623,-463.87491448958247,-321.99497247240845,-185.62559335198014
1.2764803755140306,558.6422226632711,-521.1991575042744,-446.9683253147596,-374.0665984246555
3.5911935629006293,546.3026860576217,-484.57404129840177,-362.9970405889419,-245.27867122764397
1.9954187833299448,541.3591975154957,-495.3826597198613,-404.46167556653677,-315.64309719655887
4.986947350815632,519.9252473014532,-449.1831216908076,-310.33744417781867,-176.9430818506678
6.238474455066347,512.0045587149076,-433.67000655022,-280.3280444705123,-133.89712989066837
3.553222088150075,503.07617339151363,-444.18631083452743,-328.2703751099137,-216.18357513487155
0.9846783369211101,539.8567038261355,-507.4984815803142,-443.2860640832618,-380.094265463177
1.5356300511797283,553.8788857608622,-513.0220030474973,-432.0987846889876,-352.78154914397123
0.9004349897516312,525.6280472052257,-495.08817381434903,-434.468986819325,-374.7820113636367
4.726315836813377,511.44159622404607,-443.11401725678365,-308.95668760356625,-179.9560195482677
1.1611957567023072,545.3605568511792,-510.06479240062714,-440.06881198808316,-371.28010176850177
1.5350800432928906,526.1261770587714,-486.3230309087603,-407.5076270238335,-330.29962871741895
3.9410433501103643,533.7244116301272,-469.86504370235053,-344.2159285497089,-222.8219577747372
2.12366504263994,533.3874341254533,-486.3275011332955,-393.3076058684057,-302.5302463614875
2.1993767928164476,547.3278791146273,-498.81720504831316,-402.93523968184167,-309.3763972491703
5.07352592487084,506.1171791126671,-435.74622411299293,-297.69241226969586,-165.19733567001816
4.143931740052475,512.382062904778,-448.2697835051462,-322.22678917220236,-200.67620183961947
1.8910602283409792,541.8401087194126,-497.0487281404345,-408.44314224553136,-321.8269771381317
5.251005191971314,530.5560150959298,-457.24798380071127,-313.4129285638843,-175.32718896805446
5.5497021685296595,522.5988037434042,-447.85176307707854,-301.3035573787175,-160.8547585487096
2.6312924357526017,562.8000203871062,-509.0438352253443,-402.89864199020724,-299.545951735136
5.278621854660203,549.2899205823944,-474.4826510985637,-327.66117387574417,-186.61040981009904
5.284432742607986,546.6171374750535,-471.95511990311206,-325.42773986048473,-184.67920643805502
2.2926530737146695,545.6313396452193,-496.1924449616141,-398.5033660460617,-303.23920284682106
2.3551289392072503,557.2709431006086,-506.6330587552925,-406.57852915918795,-309.015436812934
1.9102565931889812,544.1175168588766,-499.0062994732294,-409.7710605179379,-322.54576340533
4.755879394447817,512.6675943044365,-444.04691434942976,-309.319299334841,-179.78160196686326
6.134513729449074,507.401490473154,-430.0661200364183,-278.6661689489342,-134.05890635636433
2.9846136643858117,507.9758316242263,-453.6669068159612,-346.60754812404133,-242.74110416683794
5.804620542762014,563.7512539780921,-484.3304942189133,-328.5670655051454,-179.17248702339174
5.703927764028424,562.6141338118833,-483.9531726484779,-329.65444131713116,-181.6088871890177
2.4735609193372414,555.645437907675,-503.84195911829454,-401.5189572052849,-301.8169272088524
5.516809367713997,524.1458655625977,-449.5040415173336,-303.1479541425779,-162.85216186384773
3.198326093391381,512.4466443442099,-456.00456917544705,-344.7928899951527,-237.01066441626926
1.7154257887542035,511.9424548406093,-470.4664317427105,-388.40018658194737,-308.1366011967481
3.0568062200103454,528.367506356892,-472.30727547478506,-361.7824314762216,-254.52584579259127
5.710729256925265,519.0307288772691,-443.4924146778534,-295.4507130854777,-153.6978063067474
4.670604133870617,510.7253886969664,-442.84294112717504,-309.54565266995525,-181.3415800562296
2.242775624406665,549.137717560018,-500.0744836037091,-403.11023622936744,-308.5161052044004
1.7988018195756057,563.4563212788665,-518.8874101806031,-430.6776910176419,-344.3558312554587
5.6827403716333205,524.2934885990096,-448.5483231140854,-300.0765291756701,-157.85744255923117
5.039528604594286,520.7243042292163,-449.5614259437548,-309.90280418355985,-175.75551779144664
1.6888711839823467,529.7985500814834,-487.92235989524886,-405.04134208394976,-323.9327427196491
4.042293425320457,519.0190791199888,-455.26924980753074,-329.8954312498896,-208.89634255914564
5.586969282712961,515.3177176742638,-440.8593847169176,-294.91041132286637,-155.10886165668848
0.6367266916744321,552.4345473257791,-526.0711343057404,-473.6686201067377,-421.9210253946405
5.670428899730042,535.6494554797398,-459.1538619309384,-309.1723231695045,-165.42179835662103
1.8642721441096124,522.6597760051316,-478.9861649873358,-392.6026414572331,-308.1815368069353
2.7882792459680745,504.6223992781097,-452.2813328939233,-349.0531309833179,-248.80106765548697
2.481255203228276,551.4855920388698,-499.79955291565875,-397.71569642068505,-298.2618525744265
1.8961690268634548,512.4433837620875,-468.83915576747876,-382.6115241286161,-298.38194666815974
5.462360508960443,530.2328765232457,-455.51496804293953,-308.9757962253764,-168.43011489613548
2.712425159044197,521.6841394685832,-469.1729470981831,-365.5630448682063,-264.8420765991769
2.2887474565979833,548.7780560138622,-499.23686766858003,-401.3410068641393,-305.86537955270495
1.259394561448869,548.483462170373,-511.63232245389656,-438.57661327868277,-366.83235689165247
5.391494785309619,503.6756915335238,-431.3534931062657,-289.5717439194391,-153.7181275568287
2.5881178230134525,550.5739601565795,-497.8446733694492,-393.7309928911437,-292.36448226553034
4.626371314178387,515.7015450074643,-447.80139816217115,-314.4439383508941,-186.12666655564672
3.415967437522608,558.880078779999,-497.9545484151476,-377.8888758880186,-261.4830632834135
3.9690320899548333,509.7127781108415,-447.1120747575645,-323.9979687939483,-205.17926850584925
3.416559800289917,504.0212278612539,-446.20245911468334,-332.35514837310467,-222.18341383427344
5.096122431820156,549.5204472402137,-475.9785599621598,-331.5883414021001,-192.7592458699163
4.976666612841456,503.94361565163166,-434.387738998975,-297.91151691785547,-166.88360961157036
5.733608058843435,509.4867063085151,-434.5130859965056,-287.61525772541466,-147.0395200370683
1.8938849841884835,563.1045853188599,-517.3996215539131,-426.96770832506667,-338.52618755133096
4.613975457393019,508.9586324491332,-441.6005274574053,-309.3213673558762,-182.07148956609063
1.6986937995661362,529.3810075596439,-487.40119480099867,-404.3180950583292,-323.01802854702663
1.8181274372483158,546.7477051452979,-502.61874687473386,-415.2995427806382,-329.8905331291588
2.403724549185906,565.2997387659226,-513.7767675405053,-411.9774103961274,-312.72137767287006
4.61626768766062,550.6742742632987,-480.54498524813323,-342.7190960062155,-209.90601950191675
3.2693334827835714,515.4924531587027,-458.26465487278494,-345.51932281132247,-236.28178463324906
3.431482710185204,557.6081593974237,-496.61695183186316,-376.4283248225287,-259.91714583681255
0.6316264380548919,511.0629021541775,-485.81311589677114,-435.6354753266638,-386.10818838892067
2.4310123750574175,548.9016378587038,-497.8566354390572,-397.02837204145317,-298.77557743010595
0.8758056232333308,563.2246842761724,-532.0357904056256,-470.10546819311435,-409.08029698683686
1.3948146297263864,562.8828536524227,-523.6085259139602,-445.7767327530001,-369.3998513925301
5.174221159522487,531.6728921119995,-458.81491208739294,-315.8378470377031,-178.52105232834626
5.948563169464396,522.3876406221443,-445.0698591862312,-293.5993089190583,-148.6923197230977
1.9857174234767756,515.9526645017777,-471.1880456476046,-382.6866834525743,-296.2801003241005
2.5013639773179364,557.363153434696,-505.1914789783737,-402.1467264056143,-301.75308707659184
2.4451069955167966,522.8699729007881,-472.92266836641386,-374.29850275466947,-278.2692651078688
1.486649722859588,538.8269607724163,-499.17600932584867,-420.63938155038034,-343.65733099029774
3.950936614321819,554.6380187858931,-489.4393896542599,-361.1149933388248,-237.04986339350353
4.428611821509532,551.0153912814458,-482.280652887105,-347.1422031848151,-216.8034044682654
2.2212569070857624,537.5484500670867,-489.24245488934775,-393.7817891431896,-300.66932828271547
3.1636200787723725,544.6360197446663,-486.7350332306564,-372.58458657919095,-261.81710704028524
5.7425149456134275,536.8855231183205,-459.82415498089904,-308.75036435777247,-163.9903935214198
1.4174201486004063,565.1034968484795,-525.436356466489,-446.8306834342505,-369.7039072633996
2.111387470911674,557.3042873935452,-509.3265237726662,-414.4636101834378,-321.827034514762
5.80355941496107,527.8506538234636,-451.0560303909846,-300.5509690723427,-156.43666792827383
3.720249242530626,565.0957354505842,-501.1969110874521,-375.3471942030118,-253.49501407022535
5.21855570280543,528.0382019364779,-455.129668174283,-312.07629672112813,-174.7362798597551
4.035460869681232,541.4793519775908,-476.39659867141927,-348.350816655333,-224.6638732184886
4.620780411647109,506.88055630043726,-439.6138786612971,-307.52157452955856,-180.46736040561836
6.2224577515195865,504.660752657764,-426.9995207284848,-274.9970722676077,-129.89290905732443
3.5241914873192264,552.4664952339965,-490.95865868300496,-369.78683191657956,-252.3971099968475
1.687210692225868,505.78525959075324,-464.898886805065,-383.9973066500188,-304.8685236212309
3.8438253716297264,524.1721696808758,-461.66883751258035,-338.6803709957311,-219.84084162630091
2.4109680685340296,509.411355894391,-460.46014298743165,-363.81073061739136,-269.72102300758735
4.775051087324117,542.0487409761708,-471.314638468681,-332.3664178048123,-198.615740517948
3.448060466102297,506.12125847724445,-447.91790461503024,-333.31815856471474,-222.4286429137765
6.164471541874418,562.5643389589427,-480.85411011475924,-320.70926802124336,-167.35133052838148
2.2843817129663995,537.2070004449175,-488.2433035040366,-391.5006041636435,-297.1749590163579
1.8601539226683814,555.5879562930743,-510.59409216827487,-421.566885495812,-334.4943837790113
1.8775871611781363,510.6562777294759,-467.34042795215066,-381.67983075869506,-297.9973511325036
1.2994230912509965,536.9352718213358,-499.9078130955575,-426.5205064973083,-354.4878934979577
5.920446312422097,557.4104095500969,-477.67725142624624,-321.3536266567723,-171.53693997625925
4.157888811612596,512.4274159904871,-448.2061763012947,-321.9528095992239,-200.20765934566896
4.795124133074113,536.3846107989998,-465.8824016234462,-327.40965978625843,-194.160056466191
6.125483006676232,554.3376070492068,-473.4906043353498,-315.0524147536171,-163.36139555623788
2.5965783594795617,518.0629813786518,-466.8516784080251,-365.7801656321809,-267.4707111288808
3.8640707678513344,546.0019162879572,-482.0246919045935,-356.0971875320098,-234.33415395858322
1.2188034038793987,516.0423731982727,-480.88275751255844,-411.18950194443005,-342.7662084381583
4.2290728647406155,535.3843197269117,-469.16596187783443,-338.954176244151,-213.32217335693602
5.775680215887185,522.4230309498731,-446.21211311457466,-296.8602173361031,-153.87036502449135
5.016236208625471,556.4618268909749,-483.0206937723767,-338.7875007049862,-200.02053453360907
1.1261726325684993,533.1153911661628,-498.74729666480494,-430.5886333535186,-363.6006363960365
1.929790064879412,534.3180979517556,-489.39391100373234,-400.5433228289404,-313.72482794823793
2.279540767912319,504.3173147162496,-456.9440063767796,-363.3809943049297,-272.23454368475154
3.6562469829774162,547.6567357284666,-485.301624047848,-362.5064877478188,-243.64234073050625
3.5831410926731593,525.5992808320559,-465.1361802508188,-346.087761573643,-230.89503023378856
4.717037557414699,547.6948351124566,-477.0126619177514,-338.13604213217036,-204.3882309893328
2.5633629378165237,554.1182123857049,-501.46778204562366,-397.4985161240434,-296.2487230250293
4.7892041507957375,550.7597543858307,-479.3458855293809,-339.04464029911924,-203.95307130002573
1.24143357888465,524.0535605975234,-488.2951296278376,-417.41589301782506,-347.83028340829867
2.3792625768281193,561.4445662087312,-510.35848816793015,-409.4201505805125,-310.9989922347488
5.710039929868711,518.3175470565138,-442.83663528336456,-294.90950017186503,-153.27084581164968
1.843745148245002,516.5952906585845,-473.4156369909724,-388.009427150552,-304.54406084907725
3.343565860350682,506.85473268413426,-449.4845871773509,-336.49508328021716,-227.09864905809545
4.687268709655524,530.2583354189744,-460.9458800529044,-324.7948776840796,-193.7467221964023
2.6230830787932593,514.72486282349,-463.4245209299888,-362.1892051812736,-263.7457287517987
5.464031324301605,503.3545511914342,-430.5805976924094,-287.9352006902099,-151.30237298556682
5.064244748948326,542.1155400313044,-469.3044239826081,-326.3594920415927,-188.94292696958894
3.865776682388709,534.8341120669438,-471.51105209886293,-346.8938851671493,-226.44676256001785
5.98192020534999,556.1074685336001,-476.06497803102053,-319.1566488564271,-168.82742876128015
1.082139517875228,556.1665084524489,-521.7448310434752,-453.45583372173655,-386.28987259349185
5.670415093087156,528.5440269885582,-452.5673875135405,-303.625074367104,-160.91835218426604
1.8039462894657952,557.6109341066089,-513.213501005328,-425.34959679132055,-339.3796088989878
5.267825462825365,557.5933448354655,-482.28819727360406,-334.4637871700987,-192.39326551225366
1.314057960117267,522.9124186990158,-486.1727171111255,-413.3688079027472,-341.93600867643397
3.8097550603525727,522.9071337602455,-460.7533602332554,-338.44578058218804,-220.2492152952826
3.430607177556139,526.1881509639529,-466.9729186389683,-350.3382970426288,-237.38854335645655
3.621594392821861,551.9995802781183,-489.68692303804386,-366.95772345777794,-248.11951569084545
5.005189093179558,518.5696359968964,-447.7947563818984,-308.8937365080899,-175.46573681723515
4.341641974771684,526.2613649833219,-459.76572334214165,-329.06136676577216,-203.0680817114801
4.203435475987338,551.183621557474,-484.18000721725775,-352.3820997406906,-225.12905679997908
3.792727612123765,552.115787480712,-488.36337369545663,-362.846549014526,-241.4122252638134
1.809840007366691,557.507723402201,-513.0427347786438,-425.0468146133743,-338.9511705306687
3.2574224209626177,550.0676492317765,-491.0303422360939,-374.656984227406,-261.7694198296258
5.375228553755346,556.9966502960272,-480.98314757558336,-331.8006918334282,-188.49583480615973
1.2269556941334845,513.0675153118008,-477.8942743523299,-408.1780653032923,-339.74066273072947
4.517993645789098,534.3446239997578,-466.0072540579092,-331.71399944812276,-202.32882782928073
2.9223199953286008,551.1505584258846,-495.1346368205287,-384.62522719201286,-277.2304410596827
1.9225031112533049,520.8356291380601,-476.5709912183531,-389.03611787289856,-303.52690684463266
4.049424143449006,532.6560474070548,-468.0044924919976,-340.8295756205588,-218.0323956737276
4.791947350556098,546.8855700148669,-475.70766435581197,-335.88035694041275,-201.26763087284598
5.756613278768817,545.4503203882014,-467.67138441901506,-315.1685988599377,-168.99047432107722
1.99079726103072,541.0927994163974,-495.18037044718517,-404.38517999474584,-315.6874175312837
5.218473613857687,541.5587250749135,-467.7060147814252,-322.76206223484724,-183.52386508705845
2.66534164524498,507.11873503827707,-455.8007919191384,-354.5531955341311,-256.14545731819396
5.875447101791084,535.4919279493573,-457.6643013133397,-305.1312207599734,-159.06731025166312
3.8162100078520167,555.709727661994,-491.55230515579115,-365.2377555488148,-243.03092967476533
4.381760122863206,511.91509777508116,-446.0504634051231,-316.6316857688154,-191.97576747920385
2.4688553223003975,535.6391839214724,-484.8361637892089,-384.5125294964729,-286.80779531334406
1.9935774321877018,559.1428158420998,-512.430239845386,-420.0356206797526,-329.73950895580526
5.973996164348162,549.573994758103,-470.0639350408952,-314.2173665700825,-164.94503537366217
3.7655221385070727,531.3394981392458,-469.0378213821299,-346.4097882460852,-227.84025333468742
5.158120806345691,564.687439221037,-489.6753028886791,-342.3761104515461,-200.7014389361484
4.184599564114706,526.8002049541583,-461.4641592891405,-332.9939404472384,-209.0564915987733
4.54161766559794,561.177765208778,-490.9367080481909,-352.84556400555255,-219.67810726817424
5.559620404542961,508.39830315380476,-434.6290013112259,-290.04441230239865,-151.58010521769955
3.5272441502866085,519.8634930848842,-460.1999225615136,-342.72104880716597,-229.03697242814224
3.5586132062713345,507.2468849410627,-448.06547354346424,-331.56894372740567,-218.90627326565917
0.7336475854872883,533.5321397147196,-505.73733703375933,-450.52206829619354,-396.06346841037373
4.551874292069773,541.9180810191309,-472.83667487771146,-337.07275301849927,-206.25217979099676
3.2581661185070017,539.0941478911438,-480.65051324246804,-365.4657021796873,-253.77017811974702
1.7876401075869752,525.8843810538501,-482.9749577473787,-398.0794272448563,-315.063169348803
4.573464915697968,552.7809761952454,-482.8363784838745,-345.3564154109785,-212.8397324531058
2.4687218985868573,552.0161700832157,-500.4341310428346,-398.55161379312096,-299.28532253729503
1.1642914406830878,544.64635121766,-509.32730730054374,-439.28638704725216,-370.45605497525867
4.027856609393849,536.0357201331574,-471.3462444801526,-344.0834879073955,-221.17291889330016
3.4368620940823744,524.689581745794,-465.5069169026562,-348.94091216326325,-236.06718576086826
3.046801943712767,513.6250874110183,-458.45274562116117,-349.6993804180279,-244.20663180213623
2.880297559855292,554.4660274634373,-498.6796834050683,-388.60686756271673,-281.60168692608784
